0.117	611.7	0.930881
0.118	611.8	1.02802
0.119	611.9	0.845199
0.12	612	1.17796
0.121	612.1	0.891554
0.122	612.2	0.874947
0.123	612.3	0.564651
0.124	612.4	0.566013
0.125	612.5	0.536322
0.126	612.6	0.633312
0.127	612.7	0.462982
0.128	612.8	0.53722
0.129	612.9	0.243684
0.13	613	0.4031
0.131	613.1	0.349302
0.132	613.2	0.269922
0.133	613.3	0.476915
0.134	613.4	0.451413
0.135	613.5	0.421704
0.136	613.6	0.276259
0.137	613.7	0.510816
0.138	613.8	0.414535
0.139	613.9	0.324953
0.14	614	0.326459
0.141	614.1	0.260533
0.142	614.2	0.0675815
0.143	614.3	0.165838
0.144	614.4	0.0575707
0.145	614.5	-0.0141097
0.146	614.6	-0.0908094
0.147	614.7	-0.0877586
0.148	614.8	-0.294115
0.149	614.9	-0.0524501
0.15	615.001	-0.150031
0.151	615.101	-0.252574
0.152	615.201	-0.296734
0.153	615.301	-0.409929
0.154	615.401	-0.257259
0.155	615.501	-0.39649
0.156	615.601	-0.472245
0.157	615.701	-0.276467
0.158	615.801	-0.442379
0.159	615.901	-0.483318
0.16	616.001	-0.456287
0.161	616.101	-0.514616
0.162	616.201	-0.546262
0.163	616.301	-0.187303
0.164	616.401	-0.287409
0.165	616.501	-0.441916
0.166	616.601	-0.625789
0.167	616.701	-0.621379
0.168	616.801	-0.595983
0.169	616.901	-0.551493
0.17	617.001	-0.826462
0.171	617.101	-0.995968
0.172	617.201	-0.982945
0.173	617.301	-0.88387
0.174	617.401	-0.960783
0.175	617.501	-1.0375
0.176	617.601	-1.17617
0.177	617.701	-1.21917
0.178	617.801	-1.35164
0.179	617.901	-1.27172
0.18	618.001	-1.53595
0.181	618.101	-1.37702
0.182	618.201	-1.51314
0.183	618.301	-1.44579
0.184	618.401	-1.31897
0.185	618.501	-1.21001
0.186	618.601	-1.34442
0.187	618.701	-1.00052
0.188	618.801	-0.935562
0.189	618.901	-0.864457
0.19	619.001	-0.716309
0.191	619.101	-0.54387
0.192	619.201	-0.367351
0.193	619.301	-0.142583
0.194	619.401	0.055194
0.195	619.501	0.327174
0.196	619.601	0.586886
0.197	619.701	0.660753
0.198	619.801	0.761109
0.199	619.901	0.998376
0.2	620.001	1.08919
0.201	620.101	1.0823
0.202	620.201	1.37512
0.203	620.301	1.3815
0.204	620.401	1.41238
0.205	620.501	1.47632
0.206	620.601	1.4549
0.207	620.701	1.31789
0.208	620.801	1.36244
0.209	620.901	1.31458
0.21	621.001	1.21335
0.211	621.101	1.36401
0.212	621.201	1.0272
0.213	621.301	0.983552
0.214	621.401	0.876437
0.215	621.501	0.747406
0.216	621.601	0.767844
0.217	621.701	0.687128
0.218	621.801	0.803907
0.219	621.901	0.568352
0.22	622.001	0.439049
0.221	622.101	0.669846
0.222	622.201	0.603644
0.223	622.301	0.43515
0.224	622.401	0.292479
0.225	622.501	0.390821
0.226	622.601	0.415103
0.227	622.701	0.455841
0.228	622.801	0.39912
0.229	622.901	0.46597
0.23	623.001	0.453464
0.231	623.101	0.276068
0.232	623.201	0.289025
0.233	623.301	0.285874
0.234	623.401	0.278526
0.235	623.501	0.259638
0.236	623.601	0.248882
0.237	623.701	-0.107885
0.238	623.801	0.0962837
0.239	623.901	0.208881
0.24	624.001	-0.0847549
0.241	624.101	0.0553999
0.242	624.201	-0.0639177
0.243	624.301	-0.160137
0.244	624.401	-0.192854
0.245	624.501	-0.41791
0.246	624.601	-0.311433
0.247	624.701	-0.177267
0.248	624.801	-0.358176
0.249	624.901	-0.386197
0.25	625.001	-0.480353
0.251	625.101	-0.419948
0.252	625.201	-0.3997
0.253	625.301	-0.383682
0.254	625.401	-0.466787
0.255	625.501	-0.456338
0.256	625.601	-0.234354
0.257	625.701	-0.676649
0.258	625.801	-0.240581
0.259	625.901	-0.455511
0.26	626.001	-0.421447
0.261	626.101	-0.73228
0.262	626.201	-0.675593
0.263	626.301	-0.705074
0.264	626.401	-0.703831
0.265	626.501	-0.991609
0.266	626.601	-0.857552
0.267	626.701	-1.11264
0.268	626.801	-1.06923
0.269	626.901	-1.09326
0.27	627.001	-1.20366
0.271	627.101	-1.19619
0.272	627.201	-1.26069
0.273	627.301	-1.46962
0.274	627.401	-1.40195
0.275	627.501	-1.52698
0.276	627.601	-1.54684
0.277	627.701	-1.27856
0.278	627.801	-1.30637
0.279	627.901	-1.22248
0.28	628.001	-1.01237
0.281	628.101	-0.910016
0.282	628.201	-0.780808
0.283	628.301	-0.519262
0.284	628.401	-0.367389
0.285	628.501	-0.243026
0.286	628.601	-0.137154
0.287	628.701	0.0680445
0.288	628.801	0.45268
0.289	628.901	0.3611
0.29	629.001	0.701896
0.291	629.101	0.673498
0.292	629.201	1.12142
0.293	629.301	1.23309
0.294	629.401	1.2515
0.295	629.501	1.32587
0.296	629.601	1.13934
0.297	629.701	1.48244
0.298	629.801	1.21244
0.299	629.901	1.18801
0.3	630.001	1.39908
0.301	630.101	1.24687
0.302	630.201	1.32173
0.303	630.301	1.27506
0.304	630.401	1.21214
0.305	630.501	0.970096
0.306	630.601	0.998499
0.307	630.701	0.878148
0.308	630.801	0.870584
0.309	630.901	0.76686
0.31	631.001	0.737045
0.311	631.101	0.575826
0.312	631.201	0.526874
0.313	631.301	0.605955
0.314	631.401	0.261216
0.315	631.501	0.40484
0.316	631.601	0.314456
0.317	631.701	0.396569
0.318	631.801	0.496656
0.319	631.901	0.511944
0.32	632.001	0.322864
0.321	632.101	0.372465
0.322	632.201	0.424575
0.323	632.301	0.366491
0.324	632.401	0.405328
0.325	632.501	0.386974
0.326	632.601	0.216921
0.327	632.701	0.250263
0.328	632.801	0.00322393
0.329	632.901	0.279552
0.33	633.001	0.0407921
0.331	633.101	-0.0795359
0.332	633.201	-0.0468923
0.333	633.301	-0.228502
0.334	633.401	-0.146726
0.335	633.501	-0.258021
0.336	633.601	-0.0325942
0.337	633.701	-0.182857
0.338	633.801	-0.588614
0.339	633.901	-0.322241
0.34	634.001	-0.531759
0.341	634.101	-0.432902
0.342	634.201	-0.401423
0.343	634.301	-0.348879
0.344	634.401	-0.455718
0.345	634.501	-0.271245
0.346	634.601	-0.482916
0.347	634.701	-0.407742
0.348	634.801	-0.385219
0.349	634.901	-0.462199
0.35	635.001	-0.408298
0.351	635.101	-0.500682
0.352	635.201	-0.65867
0.353	635.301	-0.818056
0.354	635.401	-0.513049
0.355	635.501	-0.83658
0.356	635.601	-0.84625
0.357	635.701	-0.88585
0.358	635.801	-1.01967
0.359	635.901	-1.21021
0.36	636.001	-1.24935
0.361	636.101	-1.29041
0.362	636.201	-1.19272
0.363	636.301	-1.47964
0.364	636.401	-1.34557
0.365	636.501	-1.4058
0.366	636.601	-1.45009
0.367	636.701	-1.49849
0.368	636.801	-1.36011
0.369	636.901	-1.25455
0.37	637.001	-1.28415
0.371	637.101	-0.982176
0.372	637.201	-0.929888
0.373	637.301	-0.682838
0.374	637.401	-0.451057
0.375	637.501	-0.377636
0.376	637.601	-0.109683
0.377	637.701	0.162381
0.378	637.801	0.145682
0.379	637.901	0.633769
0.38	638.001	0.959959
0.381	638.101	0.981535
0.382	638.201	1.00327
0.383	638.301	1.20768
0.384	638.401	1.16445
0.385	638.501	1.53949
0.386	638.601	1.49881
0.387	638.701	1.51218
0.388	638.801	1.34835
0.389	638.901	1.45167
0.39	639.001	1.32485
0.391	639.101	1.29487
0.392	639.201	1.19984
0.393	639.301	1.0745
0.394	639.401	1.00045
0.395	639.501	0.98215
0.396	639.601	0.742326
0.397	639.701	0.89021
0.398	639.801	0.736632
0.399	639.901	0.747129
0.4	640.001	0.640598
0.401	640.101	0.610504
0.402	640.201	0.367663
0.403	640.301	0.382193
0.404	640.401	0.417124
0.405	640.501	0.45825
0.406	640.601	0.552415
0.407	640.701	0.403697
0.408	640.801	0.558109
0.409	640.901	0.475511
0.41	641.001	0.541295
0.411	641.101	0.426126
0.412	641.201	0.332113
0.413	641.301	0.227234
0.414	641.401	0.364417
0.415	641.501	0.395117
0.416	641.601	0.23836
0.417	641.701	0.162145
0.418	641.801	0.128737
0.419	641.901	-0.0126039
0.42	642.001	-0.0156891
0.421	642.101	-0.0493246
0.422	642.201	-0.0907742
0.423	642.301	-0.163605
0.424	642.401	-0.152457
0.425	642.501	-0.254863
0.426	642.601	-0.126559
0.427	642.701	-0.315891
0.428	642.801	-0.193711
0.429	642.901	-0.471733
0.43	643.001	-0.35982
0.431	643.101	-0.448842
0.432	643.201	-0.36672
0.433	643.301	-0.370328
0.434	643.401	-0.655245
0.435	643.501	-0.573132
0.436	643.601	-0.594021
0.437	643.701	-0.422711
0.438	643.801	-0.338064
0.439	643.901	-0.553616
0.44	644.001	-0.481625
0.441	644.101	-0.562984
0.442	644.201	-0.789752
0.443	644.301	-0.716875
0.444	644.401	-0.915565
0.445	644.501	-0.773131
0.446	644.601	-1.021
0.447	644.701	-0.942087
0.448	644.801	-1.2379
0.449	644.901	-1.21401
0.45	645.002	-1.34794
0.451	645.102	-1.59949
0.452	645.202	-1.52816
0.453	645.302	-1.37902
0.454	645.402	-1.43557
0.455	645.502	-1.50668
0.456	645.602	-1.39313
0.457	645.702	-1.21383
0.458	645.802	-1.22353
0.459	645.902	-0.882835
0.46	646.002	-0.884001
0.461	646.102	-0.45366
0.462	646.202	-0.550507
0.463	646.302	-0.213748
0.464	646.402	-0.175943
0.465	646.502	0.118098
0.466	646.602	0.339944
0.467	646.702	0.640202
0.468	646.802	0.880462
0.469	646.902	0.982643
0.47	647.002	1.06015
0.471	647.102	1.30267
0.472	647.202	1.39682
0.473	647.302	1.39677
0.474	647.402	1.48446
0.475	647.502	1.48402
0.476	647.602	1.33288
0.477	647.702	1.47912
0.478	647.802	1.2847
0.479	647.902	1.22376
0.48	648.002	1.2246
0.481	648.102	1.08865
0.482	648.202	1.01537
0.483	648.302	0.997425
0.484	648.402	0.954118
0.485	648.502	0.743992
0.486	648.602	0.721654
0.487	648.702	0.59798
0.488	648.802	0.589999
0.489	648.902	0.566831
0.49	649.002	0.425541
0.491	649.102	0.492054
0.492	649.202	0.509439
0.493	649.302	0.448439
0.494	649.402	0.609959
0.495	649.502	0.369398
0.496	649.602	0.353208
0.497	649.702	0.244657
0.498	649.802	0.50508
0.499	649.902	0.484581
0.5	650.002	0.364949
0.501	650.102	0.433074
0.502	650.202	0.320875
0.503	650.302	0.284374
0.504	650.402	0.211858
0.505	650.502	0.184885
0.506	650.602	0.0860831
0.507	650.702	0.292476
0.508	650.802	-0.176622
0.509	650.902	-0.311834
0.51	651.002	-0.300878
0.511	651.102	-0.352311
0.512	651.202	-0.334711
0.513	651.302	-0.349536
0.514	651.402	-0.388239
0.515	651.502	-0.336426
0.516	651.602	-0.369818
0.517	651.702	-0.344458
0.518	651.802	-0.246527
0.519	651.902	-0.306562
0.52	652.002	-0.564312
0.521	652.102	-0.675052
0.522	652.202	-0.354645
0.523	652.302	-0.647657
0.524	652.402	-0.476757
0.525	652.502	-0.512345
0.526	652.602	-0.332548
0.527	652.702	-0.620688
0.528	652.802	-0.730774
0.529	652.902	-0.730738
0.53	653.002	-0.813726
0.531	653.102	-0.921698
0.532	653.202	-1.08398
0.533	653.302	-1.23935
0.534	653.402	-1.17142
0.535	653.502	-1.42081
0.536	653.602	-1.45737
0.537	653.702	-1.2687
0.538	653.802	-1.47881
0.539	653.902	-1.45932
0.54	654.002	-1.33669
0.541	654.102	-1.41474
0.542	654.202	-1.20709
0.543	654.302	-1.24659
0.544	654.402	-0.98087
0.545	654.502	-0.867423
0.546	654.602	-0.77863
0.547	654.702	-0.652214
0.548	654.802	-0.463534
0.549	654.902	-0.169166
0.55	655.002	0.0329678
0.551	655.102	0.253361
0.552	655.202	0.605294
0.553	655.302	0.672595
0.554	655.402	1.00015
0.555	655.502	0.989212
0.556	655.602	1.27779
0.557	655.702	1.23422
0.558	655.802	1.38599
0.559	655.902	1.51895
0.56	656.002	1.40201
0.561	656.102	1.39718
0.562	656.202	1.61943
0.563	656.302	1.46461
0.564	656.402	1.25859
0.565	656.502	1.29006
0.566	656.602	1.09921
0.567	656.702	1.11458
0.568	656.802	1.0925
0.569	656.902	0.692781
0.57	657.002	0.874796
0.571	657.102	0.840406
0.572	657.202	0.628612
0.573	657.302	0.744858
0.574	657.402	0.537407
0.575	657.502	0.361355
0.576	657.602	0.239922
0.577	657.702	0.414138
0.578	657.802	0.512051
0.579	657.902	0.467108
0.58	658.002	0.474092
0.581	658.102	0.369542
0.582	658.202	0.436411
0.583	658.302	0.242919
0.584	658.402	0.313953
0.585	658.502	0.281516
0.586	658.602	0.383006
0.587	658.702	0.285051
0.588	658.802	0.117145
0.589	658.902	0.175519
0.59	659.002	0.0422537
0.591	659.102	-0.0228472
0.592	659.202	0.0643421
0.593	659.302	-0.0803915
0.594	659.402	-0.116628
0.595	659.502	-0.127549
0.596	659.602	-0.253256
0.597	659.702	-0.261658
0.598	659.802	-0.285913
0.599	659.902	-0.26527
0.6	660.002	-0.357016
0.601	660.102	-0.275171
0.602	660.202	-0.424893
0.603	660.302	-0.436333
0.604	660.402	-0.260723
0.605	660.502	-0.490203
0.606	660.602	-0.44607
0.607	660.702	-0.365611
0.608	660.802	-0.466148
0.609	660.902	-0.37012
0.61	661.002	-0.451256
0.611	661.102	-0.582145
0.612	661.202	-0.757999
0.613	661.302	-0.698201
0.614	661.402	-0.983374
0.615	661.502	-0.909932
0.616	661.602	-0.948129
0.617	661.702	-1.10405
0.618	661.802	-1.12644
0.619	661.902	-1.08944
0.62	662.002	-1.27104
0.621	662.102	-1.38817
0.622	662.202	-1.3784
0.623	662.302	-1.40408
0.624	662.402	-1.55793
0.625	662.502	-1.41339
0.626	662.602	-1.16331
0.627	662.702	-1.18093
0.628	662.802	-0.977323
0.629	662.902	-0.974544
0.63	663.002	-0.678377
0.631	663.102	-0.419373
0.632	663.202	-0.402933
0.633	663.302	-0.00474101
0.634	663.402	0.166002
0.635	663.502	0.308701
0.636	663.602	0.610476
0.637	663.702	0.614638
0.638	663.802	0.764617
0.639	663.902	1.01117
0.64	664.002	1.15247
0.641	664.102	1.22701
0.642	664.202	1.23386
0.643	664.302	1.47315
0.644	664.402	1.28612
0.645	664.502	1.43936
0.646	664.602	1.46461
0.647	664.702	1.32077
0.648	664.802	1.25219
0.649	664.902	1.11507
0.65	665.002	0.907092
0.651	665.102	0.95715
0.652	665.202	0.965026
0.653	665.302	0.955332
0.654	665.402	0.653077
0.655	665.502	0.460552
0.656	665.602	0.58536
0.657	665.702	0.56046
0.658	665.802	0.464196
0.659	665.902	0.345967
0.66	666.002	0.655144
0.661	666.102	0.198651
0.662	666.202	0.383364
0.663	666.302	0.297549
0.664	666.402	0.363565
0.665	666.502	0.453374
0.666	666.602	0.421518
0.667	666.702	0.313843
0.668	666.802	0.436488
0.669	666.902	0.382233
0.67	667.002	0.337479
0.671	667.102	0.172375
0.672	667.202	0.260915
0.673	667.302	0.15408
0.674	667.402	0.272976
0.675	667.502	0.054564
0.676	667.602	-0.00473382
0.677	667.702	-0.182459
0.678	667.802	-0.378489
0.679	667.902	-0.336017
0.68	668.002	-0.418271
0.681	668.102	-0.432115
0.682	668.202	-0.342451
0.683	668.302	-0.472905
0.684	668.402	-0.517613
0.685	668.502	-0.473346
0.686	668.602	-0.451036
0.687	668.702	-0.39613
0.688	668.802	-0.541941
0.689	668.902	-0.424274
0.69	669.002	-0.469178
0.691	669.102	-0.372289
0.692	669.202	-0.57183
0.693	669.302	-0.618371
0.694	669.402	-0.791317
0.695	669.502	-0.891396
0.696	669.602	-0.805601
0.697	669.702	-0.957501
0.698	669.802	-0.978538
0.699	669.902	-1.21906
0.7	670.002	-1.02513
0.701	670.102	-1.29104
0.702	670.202	-1.26518
0.703	670.302	-1.44551
0.704	670.402	-1.46594
0.705	670.502	-1.37933
0.706	670.602	-1.36472
0.707	670.702	-1.4773
0.708	670.802	-1.42939
0.709	670.902	-1.26424
0.71	671.002	-1.14745
0.711	671.102	-0.82134
0.712	671.202	-0.672687
0.713	671.302	-0.454512
0.714	671.402	-0.331092
0.715	671.502	0.118428
0.716	671.602	0.312997
0.717	671.702	0.481015
0.718	671.802	0.803786
0.719	671.902	0.800202
0.72	672.002	1.09942
0.721	672.102	1.23295
0.722	672.202	1.34378
0.723	672.302	1.31302
0.724	672.402	1.46951
0.725	672.502	1.40119
0.726	672.602	1.3515
0.727	672.702	1.28394
0.728	672.802	1.45556
0.729	672.902	1.18722
0.73	673.002	1.16801
0.731	673.102	0.965848
0.732	673.202	0.959951
0.733	673.302	0.561214
0.734	673.402	0.687952
0.735	673.502	0.568411
0.736	673.602	0.536477
0.737	673.702	0.55653
0.738	673.802	0.495706
0.739	673.902	0.691322
0.74	674.002	0.407843
0.741	674.102	0.424642
0.742	674.202	0.280444
0.743	674.302	0.387799
0.744	674.402	0.296671
0.745	674.502	0.432722
0.746	674.602	0.509007
0.747	674.702	0.44884
0.748	674.802	0.313559
0.749	674.902	0.187203
0.75	675.003	0.46349
0.751	675.103	0.474278
0.752	675.203	0.218494
0.753	675.303	0.039864
0.754	675.403	0.194498
0.755	675.503	-0.0611823
0.756	675.603	-0.120734
0.757	675.703	-0.051347
0.758	675.803	-0.349076
0.759	675.903	-0.4657
0.76	676.003	-0.271637
0.761	676.103	-0.314137
0.762	676.203	-0.37644
0.763	676.303	-0.357201
0.764	676.403	-0.3112
0.765	676.503	-0.330594
0.766	676.603	-0.492542
0.767	676.703	-0.354159
0.768	676.803	-0.424229
0.769	676.903	-0.50332
0.77	677.003	-0.590786
0.771	677.103	-0.428778
0.772	677.203	-0.569787
0.773	677.303	-0.579852
0.774	677.403	-0.730026
0.775	677.503	-0.88411
0.776	677.603	-0.794492
0.777	677.703	-0.913638
0.778	677.803	-0.884156
0.779	677.903	-1.02545
0.78	678.003	-1.09615
0.781	678.103	-1.3686
0.782	678.203	-1.46133
0.783	678.303	-1.55005
0.784	678.403	-1.39992
0.785	678.503	-1.16882
0.786	678.603	-1.35428
0.787	678.703	-1.45025
0.788	678.803	-1.19444
0.789	678.903	-1.27351
0.79	679.003	-1.15125
0.791	679.103	-0.751815
0.792	679.203	-0.703034
0.793	679.303	-0.371061
0.794	679.403	-0.0279747
0.795	679.503	0.104937
0.796	679.603	0.39357
0.797	679.703	0.359294
0.798	679.803	0.803399
0.799	679.903	1.14606
0.8	680.003	1.14797
0.801	680.103	1.07125
0.802	680.203	1.31422
0.803	680.303	1.35668
0.804	680.403	1.48764
0.805	680.503	1.49957
0.806	680.603	1.47895
0.807	680.703	1.35456
0.808	680.803	1.2638
0.809	680.903	1.18182
0.81	681.003	1.23578
0.811	681.103	0.857425
0.812	681.203	0.924837
0.813	681.303	0.875533
0.814	681.403	0.689385
0.815	681.503	0.724136
0.816	681.603	0.598529
0.817	681.703	0.453321
0.818	681.803	0.52333
0.819	681.903	0.448605
0.82	682.003	0.414161
0.821	682.103	0.371716
0.822	682.203	0.445283
0.823	682.303	0.246097
0.824	682.403	0.391218
0.825	682.503	0.369342
0.826	682.603	0.31868
0.827	682.703	0.45878
0.828	682.803	0.286371
0.829	682.903	0.377654
0.83	683.003	0.372938
0.831	683.103	0.198236
0.832	683.203	0.177274
0.833	683.303	0.143542
0.834	683.403	-0.00424666
0.835	683.503	-0.0142412
0.836	683.603	-0.271019
0.837	683.703	-0.0935207
0.838	683.803	-0.368679
0.839	683.903	-0.505527
0.84	684.003	-0.216092
0.841	684.103	-0.395851
0.842	684.203	-0.364872
0.843	684.303	-0.461917
0.844	684.403	-0.536937
0.845	684.503	-0.75181
0.846	684.603	-0.374634
0.847	684.703	-0.474121
0.848	684.803	-0.476091
0.849	684.903	-0.433646
0.85	685.003	-0.651667
0.851	685.103	-0.623624
0.852	685.203	-0.48698
0.853	685.303	-0.613278
0.854	685.403	-0.888717
0.855	685.503	-1.07603
0.856	685.603	-1.00791
0.857	685.703	-1.03018
0.858	685.803	-1.05698
0.859	685.903	-1.23954
0.86	686.003	-1.44807
0.861	686.103	-1.3674
0.862	686.203	-1.5636
0.863	686.303	-1.55935
0.864	686.403	-1.51507
0.865	686.503	-1.52896
0.866	686.603	-1.35111
0.867	686.703	-1.30277
0.868	686.803	-1.09422
0.869	686.903	-0.937627
0.87	687.003	-0.732171
0.871	687.103	-0.521781
0.872	687.203	-0.109178
0.873	687.303	0.0676321
0.874	687.403	0.251758
0.875	687.503	0.328375
0.876	687.603	0.531704
0.877	687.703	0.696325
0.878	687.803	1.34073
0.879	687.903	1.31708
0.88	688.003	1.35531
0.881	688.103	1.30639
0.882	688.203	1.33235
0.883	688.303	1.51756
0.884	688.403	1.60283
0.885	688.503	1.22126
0.886	688.603	1.28107
0.887	688.703	1.23339
0.888	688.803	0.94013
0.889	688.903	1.12891
0.89	689.003	0.895775
0.891	689.103	1.03536
0.892	689.203	0.705968
0.893	689.303	0.706923
0.894	689.403	0.478535
0.895	689.503	0.477004
0.896	689.603	0.379831
0.897	689.703	0.512045
0.898	689.803	0.587766
0.899	689.903	0.382673
0.9	690.003	0.483915
0.901	690.103	0.383937
0.902	690.203	0.441867
0.903	690.303	0.545606
0.904	690.403	0.418859
0.905	690.503	0.274914
0.906	690.603	0.258712
0.907	690.703	0.284488
0.908	690.803	0.227394
0.909	690.903	0.0945105
0.91	691.003	0.132235
0.911	691.103	0.169775
0.912	691.203	-0.062455
0.913	691.303	-0.132148
0.914	691.403	-0.408303
0.915	691.503	-0.325063
0.916	691.603	-0.444117
0.917	691.703	-0.385813
0.918	691.803	-0.326975
0.919	691.903	-0.249239
0.92	692.003	-0.237036
0.921	692.103	-0.44358
0.922	692.203	-0.469162
0.923	692.303	-0.355021
0.924	692.403	-0.393678
0.925	692.503	-0.375343
0.926	692.603	-0.392241
0.927	692.703	-0.654196
0.928	692.803	-0.487861
0.929	692.903	-0.608949
0.93	693.003	-0.747898
0.931	693.103	-0.824089
0.932	693.203	-0.714444
0.933	693.303	-1.0318
0.934	693.403	-1.18117
0.935	693.503	-1.1355
0.936	693.603	-1.04751
0.937	693.703	-1.33696
0.938	693.803	-1.37437
0.939	693.903	-1.54603
0.94	694.003	-1.2916
0.941	694.103	-1.43458
0.942	694.203	-1.3417
0.943	694.303	-1.40805
0.944	694.403	-1.10015
0.945	694.503	-0.993271
0.946	694.603	-0.967954
0.947	694.703	-0.634723
0.948	694.803	-0.456089
0.949	694.903	-0.156537
0.95	695.003	0.053378
0.951	695.103	0.304307
0.952	695.203	0.452144
0.953	695.303	0.74327
0.954	695.403	1.05046
0.955	695.503	1.31776
0.956	695.603	1.15206
0.957	695.703	1.61645
0.958	695.803	1.5922
0.959	695.903	1.48058
0.96	696.003	1.42747
0.961	696.103	1.35202
0.962	696.203	1.45024
0.963	696.303	1.21254
0.964	696.403	1.14193
0.965	696.503	1.17747
0.966	696.603	1.0249
0.967	696.703	0.968304
0.968	696.803	0.830392
0.969	696.903	0.64976
0.97	697.003	0.56377
0.971	697.103	0.638878
0.972	697.203	0.441596
0.973	697.303	0.601125
0.974	697.403	0.53962
0.975	697.503	0.476104
0.976	697.603	0.441039
0.977	697.703	0.475232
0.978	697.803	0.797434
0.979	697.903	0.41325
0.98	698.003	0.248767
0.981	698.103	0.582908
0.982	698.203	0.41342
0.983	698.303	0.238089
0.984	698.403	0.519613
0.985	698.503	0.241512
0.986	698.603	0.143348
0.987	698.703	-0.0434206
0.988	698.803	-0.150586
0.989	698.903	-0.299199
0.99	699.003	-0.231672
0.991	699.103	-0.361181
0.992	699.203	-0.240823
0.993	699.303	-0.385567
0.994	699.403	-0.204226
0.995	699.503	-0.254831
0.996	699.603	-0.408887
0.997	699.703	-0.463149
0.998	699.803	-0.318963
0.999	699.903	-0.559825
1	700.003	-0.377867
1.001	700.103	-0.529026
1.002	700.203	-0.52311
1.003	700.303	-0.585104
1.004	700.403	-0.504016
1.005	700.503	-0.706453
1.006	700.603	-0.81287
1.007	700.703	-0.735551
1.008	700.803	-0.936347
1.009	700.903	-0.96136
1.01	701.003	-1.14275
1.011	701.103	-1.18211
1.012	701.203	-1.56868
1.013	701.303	-1.33295
1.014	701.403	-1.2451
1.015	701.503	-1.35767
1.016	701.603	-1.36774
1.017	701.703	-1.4487
1.018	701.803	-1.3306
1.019	701.903	-1.21261
1.02	702.003	-1.08102
1.021	702.103	-0.99756
1.022	702.203	-0.740934
1.023	702.303	-0.493383
1.024	702.403	-0.280718
1.025	702.503	0.107271
1.026	702.603	0.5344
1.027	702.703	0.377583
1.028	702.803	0.754092
1.029	702.903	0.794985
1.03	703.003	1.2535
1.031	703.103	1.40609
1.032	703.203	1.19382
1.033	703.303	1.63525
1.034	703.403	1.3537
1.035	703.503	1.48646
1.036	703.603	1.54259
